state,county,childtype,text,code,id,latitude,longitude,subregiontype,count,id2,name,url,latitude3,longitude4,zindex,currency
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,10373,Bermuda Dunes,http://www.zillow.com/local-info/CA-Indio/Bermuda-Dunes/r_10373/,33.743571,-116.284378,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,275861,Victoria,http://www.zillow.com/local-info/CA-Riverside/Victoria/r_275861/,33.946721,-117.369959,330600,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417707,Sierra del Oro,http://www.zillow.com/local-info/CA-Corona/Sierra-del-Oro/r_417707/,33.873184,-117.632496,488700,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268308,Mission Grove,http://www.zillow.com/local-info/CA-Riverside/Mission-Grove/r_268308/,33.918157,-117.320253,413200,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,276116,Wood Streets,http://www.zillow.com/local-info/CA-Riverside/Wood-Streets/r_276116/,33.969615,-117.391018,317900,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268241,La Sierra Hills,http://www.zillow.com/local-info/CA-Riverside/La-Sierra-Hills/r_268241/,33.937301,-117.507151,334200,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,116086,Lakeland Village,http://www.zillow.com/local-info/CA-Lake-Elsinore/Lakeland-Village/r_116086/,33.640888,-117.347557,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268187,Grand,http://www.zillow.com/local-info/CA-Riverside/Grand/r_268187/,33.970129,-117.412367,292300,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268216,Hunter Industrial Park,http://www.zillow.com/local-info/CA-Riverside/Hunter-Industrial-Park/r_268216/,33.998182,-117.33555,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268003,Arlington South,http://www.zillow.com/local-info/CA-Riverside/Arlington-South/r_268003/,33.90721,-117.442353,294400,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268417,Presidential Park,http://www.zillow.com/local-info/CA-Riverside/Presidential-Park/r_268417/,33.921308,-117.419897,268600,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,114889,El Cerrito,http://www.zillow.com/local-info/CA-Corona/El-Cerrito/r_114889/,33.841687,-117.519496,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,276302,Downtown,http://www.zillow.com/local-info/CA-Corona/Downtown/r_276302/,33.875385,-117.566355,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,272792,Arlington Heights,http://www.zillow.com/local-info/CA-Riverside/Arlington-Heights/r_272792/,33.909222,-117.419684,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,117997,Sedco Hills,http://www.zillow.com/local-info/CA-Wildomar/Sedco-Hills/r_117997/,33.640626,-117.283646,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268051,Casablanca,http://www.zillow.com/local-info/CA-Riverside/Casablanca/r_268051/,33.933212,-117.398679,238900,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,396269,Idyllwild-Pine Cove,http://www.zillow.com/local-info/CA-Idyllwild/Idyllwild--Pine-Cove/r_396269/,33.743473,-116.72736,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417710,Trilogy,http://www.zillow.com/local-info/CA-Corona/Trilogy/r_417710/,33.774777,-117.4937,420100,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,273128,Canyon Springs,http://www.zillow.com/local-info/CA-Riverside/Canyon-Springs/r_273128/,33.931353,-117.292372,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,267995,Alessandro Heights,http://www.zillow.com/local-info/CA-Riverside/Alessandro-Heights/r_267995/,33.916084,-117.364659,705600,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,268205,Hawarden Hills,http://www.zillow.com/local-info/CA-Riverside/Hawarden-Hills/r_268205/,33.933227,-117.376308,491200,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,56124,Quail Valley,http://www.zillow.com/local-info/CA-Menifee/Quail-Valley/r_56124/,33.703782,-117.246857,133000,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,46132,Lakeview,http://www.zillow.com/local-info/CA-Nuevo/Lakeview/r_46132/,33.827721,-117.124892,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,40629,Romoland,http://www.zillow.com/local-info/CA-Menifee/Romoland/r_40629/,33.744818,-117.171689,262600,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,254711,Wildrose,http://www.zillow.com/local-info/CA-Corona/Wildrose/r_254711/,33.80736,-117.517069,689300,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417704,Dos Lagos,http://www.zillow.com/local-info/CA-Corona/Dos-Lagos/r_417704/,33.815725,-117.507952,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417706,Horsethief Canyon Ranch,http://www.zillow.com/local-info/CA-Corona/Horsethief-Canyon-Ranch/r_417706/,33.725883,-117.424848,346200,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,275654,Sycamore Canyon Park,http://www.zillow.com/local-info/CA-Riverside/Sycamore-Canyon-Park/r_275654/,33.936913,-117.31418,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417701,Brentridge,http://www.zillow.com/local-info/CA-Corona/Brentridge/r_417701/,33.835181,-117.583754,,
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417705,Eagle Glen,http://www.zillow.com/local-info/CA-Corona/Eagle-Glen/r_417705/,33.811239,-117.538551,548000,USD
ca,Riverside,neighborhood,Request successfully processed,0,2832,33.752808,-116.055488,neighborhood,53,417709,Sycamore Creek,http://www.zillow.com/local-info/CA-Corona/Sycamore-Creek/r_417709/,33.751892,-117.462436,436200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,117224,Parkway,http://www.zillow.com/local-info/CA-Sacramento/Parkway/r_117224/,38.506872,-121.448267,160700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,46793,North Highlands,http://www.zillow.com/local-info/CA-Sacramento/North-Highlands/r_46793/,38.671322,-121.379914,158000,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,275845,Valley High-North Laguna,http://www.zillow.com/local-info/CA-Sacramento/Valley-High--North-Laguna/r_275845/,38.456217,-121.433656,202800,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268284,Meadowview,http://www.zillow.com/local-info/CA-Sacramento/Meadowview/r_268284/,38.475362,-121.483589,168000,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268409,Pocket,http://www.zillow.com/local-info/CA-Sacramento/Pocket/r_268409/,38.492156,-121.530803,348900,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268489,South Natomas,http://www.zillow.com/local-info/CA-Sacramento/South-Natomas/r_268489/,38.624756,-121.493607,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268126,East Sacramento,http://www.zillow.com/local-info/CA-Sacramento/East-Sacramento/r_268126/,38.567947,-121.446146,435600,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,115122,Foothill Farms,http://www.zillow.com/local-info/CA-Sacramento/Foothill-Farms/r_115122/,38.683618,-121.353206,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268488,South Land Park,http://www.zillow.com/local-info/CA-Sacramento/South-Land-Park/r_268488/,38.518441,-121.508087,378500,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268198,Greenhaven,http://www.zillow.com/local-info/CA-Sacramento/Greenhaven/r_268198/,38.508213,-121.531073,370900,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,24894,Gold River,http://www.zillow.com/local-info/CA-Rancho-Cordova/Gold-River/r_24894/,38.624489,-121.242995,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268250,Land Park,http://www.zillow.com/local-info/CA-Sacramento/Land-Park/r_268250/,38.552866,-121.502224,500400,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268330,Natomas Park,http://www.zillow.com/local-info/CA-Sacramento/Natomas-Park/r_268330/,38.664554,-121.508133,337100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,273307,College-Glen,http://www.zillow.com/local-info/CA-Sacramento/College--Glen/r_273307/,38.556044,-121.392296,295600,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,117724,Robla,http://www.zillow.com/local-info/CA-Sacramento/Robla/r_117724/,38.655382,-121.449921,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268295,Midtown - Winn Park Capital Avenue,http://www.zillow.com/local-info/CA-Sacramento/Midtown----Winn-Park-Capital-Avenue/r_268295/,38.571185,-121.478155,390300,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268102,Curtis Park,http://www.zillow.com/local-info/CA-Sacramento/Curtis-Park/r_268102/,38.550788,-121.481408,431800,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268174,Gateway West,http://www.zillow.com/local-info/CA-Sacramento/Gateway-West/r_268174/,38.632234,-121.532742,290200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,54052,Rancho Murieta,http://www.zillow.com/local-info/CA-Sloughhouse/Rancho-Murieta/r_54052/,38.511295,-121.077641,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,115216,Fruitridge Manor,http://www.zillow.com/local-info/CA-Sacramento/Fruitridge-Manor/r_115216/,38.523458,-121.434346,143600,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268060,Central Oak Park,http://www.zillow.com/local-info/CA-Sacramento/Central-Oak-Park/r_268060/,38.544421,-121.461885,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268559,Village 11,http://www.zillow.com/local-info/CA-Sacramento/Village-11/r_268559/,38.678008,-121.499921,277200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,115447,Hagginwood,http://www.zillow.com/local-info/CA-Sacramento/Hagginwood/r_115447/,38.625963,-121.429552,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268485,South Hagginwood,http://www.zillow.com/local-info/CA-Sacramento/South-Hagginwood/r_268485/,38.619592,-121.440729,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268116,Downtown,http://www.zillow.com/local-info/CA-Sacramento/Downtown/r_268116/,38.576947,-121.496812,291600,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268565,Village 9,http://www.zillow.com/local-info/CA-Sacramento/Village-9/r_268565/,38.678009,-121.514,315100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268490,South Oak Park,http://www.zillow.com/local-info/CA-Sacramento/South-Oak-Park/r_268490/,38.531869,-121.467228,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268483,Southeast Village,http://www.zillow.com/local-info/CA-Sacramento/Southeast-Village/r_268483/,38.509665,-121.421195,180200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268600,Willowcreek,http://www.zillow.com/local-info/CA-Sacramento/Willowcreek/r_268600/,38.60989,-121.534634,337100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268345,North Oak Park,http://www.zillow.com/local-info/CA-Sacramento/North-Oak-Park/r_268345/,38.553518,-121.464206,212900,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268564,Village 7,http://www.zillow.com/local-info/CA-Sacramento/Village-7/r_268564/,38.678168,-121.525364,367500,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268011,Avondale,http://www.zillow.com/local-info/CA-Sacramento/Avondale/r_268011/,38.520574,-121.416265,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268340,North City Farms,http://www.zillow.com/local-info/CA-Sacramento/North-City-Farms/r_268340/,38.53184,-121.475644,148600,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,273394,Creekside,http://www.zillow.com/local-info/CA-Sacramento/Creekside/r_273394/,38.664127,-121.530946,266200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268122,East Del Paso Heights,http://www.zillow.com/local-info/CA-Sacramento/East-Del-Paso-Heights/r_268122/,38.639922,-121.418025,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,114654,Del Paso Heights,http://www.zillow.com/local-info/CA-Sacramento/Del-Paso-Heights/r_114654/,38.637992,-121.438255,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268542,Upper Land Park,http://www.zillow.com/local-info/CA-Sacramento/Upper-Land-Park/r_268542/,38.554425,-121.50932,377700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268351,Northgate,http://www.zillow.com/local-info/CA-Sacramento/Northgate/r_268351/,38.620465,-121.479858,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268373,Old North Sacramento,http://www.zillow.com/local-info/CA-Sacramento/Old-North-Sacramento/r_268373/,38.609043,-121.451918,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268438,River Park,http://www.zillow.com/local-info/CA-Sacramento/River-Park/r_268438/,38.577212,-121.435392,424800,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268180,Glenwood Meadows,http://www.zillow.com/local-info/CA-Sacramento/Glenwood-Meadows/r_268180/,38.648394,-121.463071,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268339,Noralto,http://www.zillow.com/local-info/CA-Sacramento/Noralto/r_268339/,38.612341,-121.457809,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268560,Village 12,http://www.zillow.com/local-info/CA-Sacramento/Village-12/r_268560/,38.671519,-121.498621,313800,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,115240,Gardenland,http://www.zillow.com/local-info/CA-Sacramento/Gardenland/r_115240/,38.616611,-121.471007,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268449,RP Sports Complex,http://www.zillow.com/local-info/CA-Sacramento/RP-Sports-Complex/r_268449/,38.654819,-121.520124,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268028,Boulevard Park,http://www.zillow.com/local-info/CA-Sacramento/Boulevard-Park/r_268028/,38.579332,-121.478732,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,275658,Tahoe Park,http://www.zillow.com/local-info/CA-Sacramento/Tahoe-Park/r_275658/,38.546581,-121.435807,259800,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268087,Colonial Village,http://www.zillow.com/local-info/CA-Sacramento/Colonial-Village/r_268087/,38.528516,-121.418484,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,272729,Airport,http://www.zillow.com/local-info/CA-Sacramento/Airport/r_272729/,38.509541,-121.494489,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268335,Newton Booth,http://www.zillow.com/local-info/CA-Sacramento/Newton-Booth/r_268335/,38.563519,-121.479652,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268562,Village 2,http://www.zillow.com/local-info/CA-Sacramento/Village-2/r_268562/,38.64921,-121.542887,328200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268185,Golf Course Terrace,http://www.zillow.com/local-info/CA-Sacramento/Golf-Course-Terrace/r_268185/,38.50376,-121.494402,173100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268086,Colonial Manor,http://www.zillow.com/local-info/CA-Sacramento/Colonial-Manor/r_268086/,38.533647,-121.418347,196000,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268176,Glen Elder,http://www.zillow.com/local-info/CA-Sacramento/Glen-Elder/r_268176/,38.507899,-121.412832,143700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268607,Woodbine,http://www.zillow.com/local-info/CA-Sacramento/Woodbine/r_268607/,38.503145,-121.476913,162200,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,275598,Strawberry Manor,http://www.zillow.com/local-info/CA-Sacramento/Strawberry-Manor/r_275598/,38.62489,-121.463158,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268329,Natomas Crossing,http://www.zillow.com/local-info/CA-Sacramento/Natomas-Crossing/r_268329/,38.636264,-121.513119,301700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268328,Natomas Creek,http://www.zillow.com/local-info/CA-Sacramento/Natomas-Creek/r_268328/,38.67815,-121.535011,285300,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268422,Raley Industrial Park,http://www.zillow.com/local-info/CA-Sacramento/Raley-Industrial-Park/r_268422/,38.65604,-121.426718,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268042,Campus Commons,http://www.zillow.com/local-info/CA-Sacramento/Campus-Commons/r_268042/,38.569161,-121.41572,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,273023,Brentwood,http://www.zillow.com/local-info/CA-Sacramento/Brentwood/r_273023/,38.517585,-121.479217,183700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268213,Hollywood Park,http://www.zillow.com/local-info/CA-Sacramento/Hollywood-Park/r_268213/,38.529724,-121.490219,283000,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268583,West Del Paso Heights,http://www.zillow.com/local-info/CA-Sacramento/West-Del-Paso-Heights/r_268583/,38.632624,-121.452115,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,267998,American River Parkway,http://www.zillow.com/local-info/CA-Sacramento/American-River-Parkway/r_267998/,38.598899,-121.482099,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268333,New Era Park,http://www.zillow.com/local-info/CA-Sacramento/New-Era-Park/r_268333/,38.582824,-121.472677,337000,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268590,West Tahoe Park,http://www.zillow.com/local-info/CA-Sacramento/West-Tahoe-Park/r_268590/,38.543115,-121.448876,247100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268101,CSUS,http://www.zillow.com/local-info/CA-Sacramento/CSUS/r_268101/,38.559887,-121.422379,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,275662,Tallac Village,http://www.zillow.com/local-info/CA-Sacramento/Tallac-Village/r_275662/,38.528456,-121.433091,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268172,Gateway Center,http://www.zillow.com/local-info/CA-Sacramento/Gateway-Center/r_268172/,38.608989,-121.515412,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268472,Sierra Oaks,http://www.zillow.com/local-info/CA-Sacramento/Sierra-Oaks/r_268472/,38.568086,-121.405764,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268277,Marshall School,http://www.zillow.com/local-info/CA-Sacramento/Marshall-School/r_268277/,38.576987,-121.469708,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268515,Tahoe Park South,http://www.zillow.com/local-info/CA-Sacramento/Tahoe-Park-South/r_268515/,38.535737,-121.433034,240900,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268141,Elmhurst,http://www.zillow.com/local-info/CA-Sacramento/Elmhurst/r_268141/,38.55612,-121.452242,350500,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268511,Swanston Estates,http://www.zillow.com/local-info/CA-Sacramento/Swanston-Estates/r_268511/,38.60807,-121.427281,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268374,Old Sacramento,http://www.zillow.com/local-info/CA-Sacramento/Old-Sacramento/r_268374/,38.577015,-121.508766,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268437,River Gardens,http://www.zillow.com/local-info/CA-Sacramento/River-Gardens/r_268437/,38.609323,-121.483446,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268085,Colonial Heights,http://www.zillow.com/local-info/CA-Sacramento/Colonial-Heights/r_268085/,38.5351,-121.443997,206700,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268411,Point West,http://www.zillow.com/local-info/CA-Sacramento/Point-West/r_268411/,38.596002,-121.435285,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,276085,Wills Acres,http://www.zillow.com/local-info/CA-Sacramento/Wills-Acres/r_276085/,38.620429,-121.462219,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,274411,Mansion Flats,http://www.zillow.com/local-info/CA-Sacramento/Mansion-Flats/r_274411/,38.583276,-121.486126,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,274490,Medical Center,http://www.zillow.com/local-info/CA-Sacramento/Medical-Center/r_274490/,38.555499,-121.457278,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268498,Southside Park,http://www.zillow.com/local-info/CA-Sacramento/Southside-Park/r_268498/,38.569525,-121.502368,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,276656,Westlake,http://www.zillow.com/local-info/CA-Sacramento/Westlake/r_276656/,38.663575,-121.542012,344100,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268433,Richardson Village,http://www.zillow.com/local-info/CA-Sacramento/Richardson-Village/r_268433/,38.622047,-121.452185,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268261,Little Pocket,http://www.zillow.com/local-info/CA-Sacramento/Little-Pocket/r_268261/,38.529152,-121.523079,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268044,Cannon Industrial Park,http://www.zillow.com/local-info/CA-Sacramento/Cannon-Industrial-Park/r_268044/,38.618162,-121.427555,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268166,Freeport Manor,http://www.zillow.com/local-info/CA-Sacramento/Freeport-Manor/r_268166/,38.512418,-121.502496,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268254,Lawrence Park,http://www.zillow.com/local-info/CA-Sacramento/Lawrence-Park/r_268254/,38.529307,-121.448991,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,113717,Ben Ali,http://www.zillow.com/local-info/CA-Sacramento/Ben-Ali/r_113717/,38.616742,-121.426808,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268514,Tahoe Park East,http://www.zillow.com/local-info/CA-Sacramento/Tahoe-Park-East/r_268514/,38.545092,-121.423374,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268611,Z'berg Park,http://www.zillow.com/local-info/CA-Sacramento/Z'berg-Park/r_268611/,38.485492,-121.510513,322300,USD
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,276131,Woodlake,http://www.zillow.com/local-info/CA-Sacramento/Woodlake/r_276131/,38.603041,-121.458421,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268435,Richmond Grove,http://www.zillow.com/local-info/CA-Sacramento/Richmond-Grove/r_268435/,38.566554,-121.491534,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,268481,South City Farms,http://www.zillow.com/local-info/CA-Sacramento/South-City-Farms/r_268481/,38.520836,-121.472604,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,273135,Carelton Tract,http://www.zillow.com/local-info/CA-Sacramento/Carelton-Tract/r_273135/,38.536083,-121.488594,,
ca,Sacramento,neighborhood,Request successfully processed,0,3017,38.377524,-121.443287,neighborhood,126,274996,Pell-Main Industrial Park,http://www.zillow.com/local-info/CA-Sacramento/Pell--Main-Industrial-Park/r_274996/,38.650163,-121.469558,,
